2.932153	1.876049	-0.594378	128	132	43	1693.451
-0.628319	0.302491	-0.400410	124	132	39	1693.249
-0.942478	0.273777	-2.506756	119	12	43	1692.853
-0.628319	0.281664	-2.969147	121	12	44	1692.536
-3.141593	0.142314	2.590387	131	132	44	1691.810
-1.884956	0.664008	1.360091	122	137	44	1691.567
0.104720	1.936327	-0.099350	118	11	41	1690.723
-1.361357	0.389851	-2.340031	119	15	41	1688.864
-1.884956	1.305241	-2.530249	122	143	37	1682.163
-1.884956	1.234375	-2.421194	124	1	38	1681.922
-1.989675	1.234375	-2.421194	123	1	37	1680.206
-0.104720	1.936327	-0.099350	120	14	41	1678.876
2.722714	2.801154	2.353143	139	18	22	1678.558
-1.256637	0.182564	-2.125821	119	12	42	1678.515
3.036873	1.999226	-0.620717	130	135	45	1677.909
-2.617994	0.190569	1.929141	128	132	44	1677.499
1.675516	2.119564	2.754818	140	6	29	1676.947
-0.209440	1.865912	0.624453	127	1	40	1672.845
-3.141593	2.083752	-0.511086	132	137	45	1672.455
-1.047198	0.506104	-2.874910	121	13	43	1671.105
-1.780236	0.829816	1.167147	118	136	41	1668.966
-0.523599	0.400542	-2.995729	119	9	44	1663.795
0.000000	2.049502	-0.137989	120	10	42	1661.404
-2.932153	0.426507	2.367872	130	138	46	1657.926
-0.628319	0.506104	-2.874910	117	8	44	1657.564
-0.104720	1.867524	-0.240083	122	14	42	1655.878
-0.209440	1.770735	0.537245	128	1	40	1653.791
-0.314159	0.368784	2.974974	123	9	46	1653.715
-1.151917	0.389851	-2.340031	117	13	41	1648.515
-1.675516	2.660483	-0.034608	130	7	47	1648.340
0.104720	1.911828	-0.364489	122	11	43	1643.381
1.256637	0.759859	0.351923	116	137	30	1642.990
-0.837758	0.281664	-2.969147	123	14	44	1641.818
-1.884956	1.042085	-2.292950	127	1	40	1640.924
-0.209440	1.834787	0.751968	125	1	38	1638.292
2.932153	0.378103	2.646436	131	136	46	1638.279
-1.256637	0.386248	-2.690943	123	16	43	1636.807
2.932153	0.142314	2.590387	129	131	44	1636.451
0.000000	1.957868	-0.490784	124	10	44	1634.043
-3.036873	2.111003	-0.268632	136	137	45	1631.818
-2.094395	0.636205	1.561170	123	140	46	1631.591
-0.942478	0.481292	-2.529098	115	11	41	1631.539
-1.361357	0.609360	-2.464379	117	16	39	1631.362
2.617994	0.251672	2.848900	130	133	44	1631.028
-0.628319	0.493314	3.117264	121	10	45	1630.940
-1.884956	1.106275	-2.420800	126	1	40	1630.395
-2.094395	0.540208	1.400497	123	138	45	1629.601
-0.418879	1.865912	0.624453	128	2	40	1627.141
-1.989675	0.829816	1.167147	116	140	41	1627.057
2.513274	0.281664	-2.969147	133	9	42	1626.488
-3.141593	2.166724	-0.401638	134	138	46	1624.209
-1.884956	1.168406	-2.301519	125	1	38	1624.195
2.722714	0.482460	2.849843	133	13	42	1623.376
-0.104720	1.834787	0.751968	126	1	39	1621.910
0.000000	1.958989	0.712772	112	10	32	1621.525
-1.570796	0.790269	-2.282409	116	19	36	1620.983
3.036873	0.142314	2.590387	130	132	44	1620.887
0.104720	1.957868	-0.490784	123	9	44	1620.829
-0.104720	1.957868	-0.490784	125	11	44	1619.359
-1.884956	0.829816	1.167147	117	137	41	1618.445
2.722714	0.493314	3.117264	137	138	46	1618.350
0.000000	0.302491	-0.400410	131	134	41	1618.065
2.617994	0.368784	2.974974	133	135	45	1616.575
-3.141593	2.122474	-0.648314	130	137	46	1616.004
2.513274	1.391699	-0.288725	126	131	39	1614.487
2.827433	2.035818	-0.379479	131	134	44	1611.753
3.036873	2.157194	-0.792563	128	138	46	1611.672
-2.094395	1.234375	-2.421194	123	1	37	1610.865
2.513274	0.251672	2.848900	130	133	45	1610.148
-3.141593	2.237695	-0.271388	136	139	46	1609.571
-2.094395	0.626379	1.773610	126	140	47	1609.192
-1.361357	0.525564	-2.288838	116	15	39	1607.385
-1.570796	2.780471	0.027732	127	8	46	1606.708
0.104720	1.786634	-0.346247	121	13	42	1606.680
-2.303835	0.405617	1.773533	126	135	45	1605.918
2.932153	1.999226	-0.620717	128	134	44	1605.813
-1.989675	2.611256	-0.279110	131	5	47	1605.705
-1.151917	0.525564	-2.288838	114	12	39	1604.866
2.617994	0.493314	3.117264	135	13	41	1604.810
0.209440	2.049502	-0.137989	118	8	42	1604.293
-2.303835	0.519001	1.900488	126	137	46	1604.052
-1.884956	2.734349	-0.289298	128	5	47	1604.029
-1.361357	0.734333	-2.446184	115	15	38	1603.953
-2.513274	0.190569	1.929141	129	132	44	1603.349
-1.989675	1.109345	-2.172718	127	3	39	1603.028
-1.884956	0.712883	1.174216	119	137	42	1602.701
-0.104720	1.865912	0.624453	127	0	40	1602.503
-0.314159	2.048538	0.806623	125	1	39	1601.666
0.209440	1.786634	-0.346247	120	12	42	1601.476
0.837758	0.190569	1.929141	123	7	44	1599.550
-1.780236	0.788382	1.331051	120	137	43	1597.584
3.036873	2.111003	-0.268632	135	136	45	1597.579
-2.199115	1.074714	-2.805147	126	6	40	1597.563
2.513274	0.400542	-2.995729	137	136	45	1597.418
0.000000	1.832060	-0.821627	127	7	44	1596.913
-2.094395	0.518569	1.644237	126	139	46	1596.843
-0.837758	0.165485	-2.875396	124	14	44	1596.294
2.932153	2.036004	-0.757062	127	136	45	1596.145
-2.722714	0.190569	1.929141	127	132	44	1595.562
-1.780236	2.780471	0.027732	129	9	46	1595.483
-1.884956	1.234531	-2.190148	125	2	38	1594.630
-0.523599	0.281664	-2.969147	120	11	44	1594.594
-2.199115	0.518569	1.644237	126	139	46	1594.340
-2.617994	2.131178	0.386663	3	1	42	1593.775
2.932153	2.079746	-0.897699	125	137	45	1592.619
-2.722714	0.308059	2.021491	127	134	45	1592.520
2.827433	1.876049	-0.594378	127	132	43	1590.849
2.408554	1.786634	-0.346247	129	141	43	1589.932
0.104720	1.832690	-0.468440	123	12	43	1589.432
-1.884956	0.814161	1.010949	116	138	40	1589.299
-1.989675	0.588527	1.181755	121	138	44	1586.589
-0.837758	0.688204	-2.632204	113	7	41	1585.676
-1.884956	0.540208	1.400497	125	137	46	1585.446
-1.989675	0.757389	1.501184	121	140	45	1585.267
2.408554	2.245175	2.460236	1	16	31	1584.203
-0.209440	0.321905	-0.829121	126	131	40	1583.580
1.256637	1.209341	0.471162	115	132	30	1582.619
3.036873	1.876049	-0.594378	129	132	43	1582.169
0.000000	1.865912	0.624453	113	11	33	1580.958
-0.523599	0.368784	2.974974	124	11	45	1580.274
-1.675516	0.790269	-2.282409	117	20	35	1579.914
-1.675516	0.858279	-2.138895	115	20	33	1578.794
3.036873	2.079746	-0.897699	126	137	45	1577.674
-1.256637	0.660897	-2.278593	113	13	37	1576.889
0.000000	1.822312	-0.127211	119	14	40	1576.888
-0.104720	2.049502	-0.137989	121	12	42	1576.672
-0.209440	1.743328	0.663347	126	2	39	1575.577
1.047198	0.190569	1.929141	122	8	45	1575.091
0.000000	1.933878	0.034150	118	13	39	1574.075
-0.942478	0.599643	-3.045235	120	12	44	1572.282
3.036873	1.911828	-0.364489	133	133	44	1571.283
-0.209440	2.052794	-0.008526	121	14	41	1569.826
-3.141593	2.157194	-0.792563	128	138	46	1569.618
0.000000	2.035818	-0.379479	123	9	44	1569.430
-1.466077	0.451839	-2.078193	116	15	39	1568.152
-0.104720	1.649932	0.576808	128	2	40	1567.641
2.303835	0.927138	-2.569686	4	1	42	1567.093
2.513274	2.721001	2.060097	138	18	23	1566.580
-1.989675	0.814161	1.010949	115	140	40	1566.345
2.722714	1.911828	-0.364489	130	132	43	1566.191
2.932153	2.083752	-0.511086	131	136	45	1565.862
-0.314159	0.493314	3.117264	119	6	45	1564.939
-1.466077	0.525564	-2.288838	118	17	39	1564.760
2.827433	2.676626	2.335353	137	18	24	1564.213
-1.780236	2.734349	-0.289298	127	5	47	1563.804
0.209440	1.867524	-0.240083	119	11	42	1563.565
-1.570796	2.660483	-0.034608	129	7	46	1563.541
0.104720	0.302491	-0.400410	132	134	41	1561.705
-0.733038	0.386248	-2.690943	117	9	43	1560.355
2.932153	2.122474	-0.648314	129	137	46	1560.124
-0.418879	0.482460	2.849843	124	9	47	1559.844
1.570796	0.201102	1.249082	124	10	44	1559.663
-1.989675	1.168406	-2.301519	126	3	39	1559.360
-0.314159	0.251672	2.848900	124	12	45	1558.954
-2.094395	1.245961	-2.997461	123	5	39	1558.119
0.942478	0.190569	1.929141	123	8	45	1557.648
-2.094395	0.829816	1.167147	115	141	41	1557.409
0.000000	1.990470	0.580283	113	9	35	1557.226
0.000000	1.786634	-0.346247	122	13	42	1557.031
0.000000	1.915763	-0.724679	125	6	44	1556.426
-2.722714	0.420680	2.088164	127	137	46	1554.419
-0.733038	0.210568	-0.069559	127	136	42	1554.219
2.513274	0.493314	3.117264	135	13	42	1553.322
-1.361357	0.182564	-2.125821	120	13	42	1553.069
-0.104720	1.743328	0.663347	127	1	39	1552.934
2.408554	0.493314	3.117264	135	12	42	1552.843
2.303835	0.400542	-2.995729	135	134	45	1552.214
0.209440	1.876049	-0.594378	123	9	44	1551.924
3.036873	2.166724	-0.401638	133	137	45	1551.830
-1.570796	0.389851	-2.340031	122	18	41	1551.777
0.209440	1.822312	-0.127211	117	11	40	1551.020
-0.837758	2.996437	-2.089121	129	10	21	1550.613
-2.094395	0.664008	1.360091	120	139	44	1550.181
-0.209440	1.379086	-0.508192	2	13	42	1550.174
0.209440	1.911828	-0.364489	121	10	44	1550.001
-1.780236	1.042085	-2.292950	126	0	40	1549.849
-0.314159	1.673557	0.452526	129	3	41	1548.108
-0.104720	1.846833	2.826543	139	17	24	1548.070
-1.780236	0.712883	1.174216	120	136	43	1546.633
-0.418879	0.368784	2.974974	123	10	46	1546.156
-2.199115	0.077645	1.453433	128	129	43	1546.078
-1.675516	2.780471	0.027732	128	8	46	1544.807
-1.780236	2.487957	-0.274279	123	4	42	1543.858
-0.314159	0.201397	-0.716646	126	133	40	1542.556
3.036873	2.212686	-0.544809	132	139	46	1542.314
1.675516	0.201102	1.249082	123	10	44	1541.637
-1.989675	0.712883	1.174216	119	139	43	1541.218
2.932153	1.867524	-0.240083	135	138	44	1540.163
-1.570796	2.682152	0.245751	131	10	45	1539.731
-2.199115	1.157331	-2.906362	125	6	39	1539.362
-1.780236	0.636205	1.561170	125	138	46	1538.657
-0.209440	2.048538	0.806623	125	0	39	1537.452
2.722714	2.676626	2.335353	139	18	24	1536.871
-1.151917	0.734333	-2.446184	112	11	38	1536.798
-0.209440	1.649932	0.576808	127	3	40	1535.802
-1.989675	0.984265	-2.156073	128	3	41	1535.793
2.722714	1.657997	-0.325127	128	133	41	1535.229
-1.884956	0.636205	1.561170	125	138	46	1534.686
-1.989675	1.106275	-2.420800	126	1	39	1533.708
2.932153	2.603559	2.555114	138	18	25	1533.086
-1.361357	0.312219	-2.072057	117	13	41	1531.793
-3.036873	2.166724	-0.401638	134	139	46	1531.456
-0.209440	0.251672	2.848900	124	11	45	1530.448
0.000000	1.832690	-0.468440	124	13	43	1530.282
0.418879	0.147206	-1.385164	128	133	42	1529.430
-1.884956	2.539532	-0.074548	134	7	47	1528.964
-1.256637	0.567465	-2.679392	119	15	42	1527.128
-1.466077	0.182564	-2.125821	121	16	42	1526.952
-1.780236	0.664008	1.360091	123	136	45	1526.570
-1.884956	1.174782	-2.538755	125	1	39	1526.015
-2.199115	0.405617	1.773533	129	139	47	1524.552
0.104720	1.915763	-0.724679	125	5	44	1524.383
-1.361357	2.338060	2.803613	139	8	28	1521.884
2.408554	0.400542	-2.995729	134	11	42	1521.696
-1.256637	1.351855	-1.855234	111	0	27	1521.528
1.780236	1.118930	0.045983	116	125	31	1521.076
-2.827433	0.426507	2.367872	131	138	47	1520.477
-1.780236	1.168406	-2.301519	125	1	39	1520.387
1.675516	1.206950	-0.037248	115	128	33	1520.377
2.827433	0.482460	2.849843	135	139	46	1518.773
-1.780236	2.539532	-0.074548	133	7	47	1516.781
2.303835	0.807476	-2.597675	3	0	43	1516.173
0.104720	1.647395	3.085437	135	11	23	1515.971
0.000000	1.766737	2.722752	137	17	23	1515.586
-2.513274	2.014149	0.444138	4	0	42	1514.882
1.256637	0.958731	-2.852552	9	134	42	1514.820
2.513274	1.322972	-0.395699	124	131	38	1514.210
-1.780236	0.790269	-2.282409	119	21	35	1513.556
2.617994	0.567465	-2.679392	13	6	43	1513.238
-0.104720	1.832690	-0.468440	124	13	43	1513.071
2.513274	1.379086	-0.508192	124	133	39	1512.849
-2.094395	0.712883	1.174216	117	140	42	1511.793
-3.141593	2.052794	-0.008526	139	139	44	1511.103
-1.989675	0.788382	1.331051	119	139	43	1508.902
-1.780236	0.459270	1.191562	124	138	44	1508.849
-0.837758	0.273777	-2.506756	118	10	43	1508.801
-0.523599	0.757046	-1.816019	118	3	36	1508.648
-0.209440	1.391699	-0.288725	142	14	42	1508.617
-3.141593	2.166980	-0.134879	138	138	45	1508.481
2.617994	0.482460	2.849843	133	13	42	1507.908
-1.570796	2.539532	-0.074548	123	5	41	1507.689
-0.418879	1.958989	0.712772	127	2	39	1507.279
-1.466077	0.734333	-2.446184	117	17	38	1507.032
-0.209440	1.867524	-0.240083	123	15	42	1506.348
-1.675516	2.539532	-0.074548	123	5	40	1506.257
2.932153	1.911828	-0.364489	131	132	43	1505.658
2.617994	0.641441	-2.842109	13	5	44	1505.594
1.466077	0.803813	0.191520	117	136	32	1505.554
-1.780236	2.611256	-0.279110	130	4	48	1505.550
-0.628319	0.165485	-2.875396	121	12	44	1505.527
-1.989675	1.305241	-2.530249	122	0	36	1505.383
-1.466077	2.682152	0.245751	130	10	46	1505.272
-0.942478	0.281664	-2.969147	124	15	44	1505.074
2.513274	0.997766	-2.693871	17	8	39	1505.027
-0.942478	0.688204	-2.632204	113	9	40	1504.950
-0.104720	0.201397	-0.716646	129	135	42	1504.373
-1.151917	0.641441	-2.842109	119	14	42	1504.236
-0.104720	1.786634	-0.346247	123	14	42	1503.455
-1.884956	0.588527	1.181755	122	136	44	1503.120
2.303835	0.997766	-2.693871	4	2	43	1502.580
-1.361357	0.273777	-2.506756	124	17	43	1502.377
-1.466077	0.312219	-2.072057	119	15	41	1502.248
-1.884956	0.757389	1.501184	122	139	45	1501.981
2.513274	2.479849	2.126925	139	17	26	1501.900
0.209440	0.269108	-1.215563	128	131	41	1501.390
1.361357	0.673985	0.203855	116	137	30	1501.196
2.722714	1.876049	-0.594378	127	133	43	1500.653
-1.884956	2.043060	-2.653746	131	16	29	1500.216
0.209440	0.142314	2.590387	121	7	44	1499.703
-1.570796	0.609360	-2.464379	120	19	40	1499.687
-1.989675	1.042085	-2.292950	127	3	40	1499.295
-1.675516	2.682152	0.245751	132	11	45	1498.873
-1.466077	0.981485	-2.424766	112	9	36	1498.856
0.209440	0.283625	2.405603	125	10	46	1498.841
-1.570796	2.568462	0.150655	133	9	46	1498.494
-1.361357	2.789817	0.395431	128	11	45	1498.380
3.036873	2.717705	2.625995	138	19	23	1498.249
-1.675516	1.042085	-2.292950	114	14	34	1498.206
-1.256637	0.688204	-2.632204	117	15	40	1498.064
-1.884956	0.671396	1.004859	118	137	41	1497.749
-0.209440	1.933878	0.034150	121	16	40	1497.288
-3.036873	0.426507	2.367872	129	138	46	1497.241
-0.104720	2.052794	-0.008526	120	13	41	1497.185
-1.780236	2.660483	-0.034608	131	7	47	1497.160
-0.523599	0.506104	-2.874910	116	6	44	1497.140
-3.141593	1.983318	-0.247182	136	134	44	1497.135
-3.141593	0.700065	3.115430	140	1	47	1497.093
0.000000	1.743328	0.663347	127	0	39	1496.914
-1.570796	1.042085	-2.292950	112	11	34	1496.656
-2.199115	1.168406	-2.301519	125	1	38	1496.377
0.104720	1.766737	2.722752	136	17	22	1495.750
2.408554	1.832690	-0.468440	129	142	44	1495.544
0.104720	1.739971	-0.228876	119	14	40	1495.447
-3.036873	2.166980	-0.134879	138	138	45	1494.745
-0.733038	0.641441	-2.842109	116	7	43	1494.427
-0.942478	2.237183	0.468799	126	6	41	1494.372
2.827433	1.911828	-0.364489	130	133	43	1493.807
-1.570796	1.305241	-2.530249	122	143	38	1493.800
-2.617994	2.014149	0.444138	4	0	42	1493.531
0.000000	2.052794	-0.008526	119	11	41	1493.517
-1.780236	0.858279	-2.138895	117	22	33	1493.339
-2.513274	0.534610	2.154808	128	139	47	1493.220
-0.733038	0.165485	-2.875396	123	14	44	1492.854
-2.094395	2.734349	-0.289298	129	6	47	1492.762
-0.104720	1.958989	0.712772	125	143	39	1492.635
0.209440	1.936327	-0.099350	117	10	41	1491.937
-2.094395	0.329984	1.201621	123	138	44	1491.705
-1.151917	0.660897	-2.278593	112	11	37	1491.429
2.827433	1.999226	-0.620717	128	134	44	1491.311
3.036873	0.482460	2.849843	135	139	47	1491.163
1.361357	1.576334	0.365236	119	1	36	1491.095
-2.094395	0.757389	1.501184	121	141	45	1490.160
-3.036873	0.561629	-0.924576	143	17	40	1489.794
-3.141593	2.036004	-0.757062	128	135	45	1489.479
-0.837758	0.481292	-2.529098	115	8	42	1489.430
0.837758	1.490555	2.543284	129	10	22	1489.401
2.303835	1.832690	-0.468440	128	143	44	1489.356
-0.837758	0.210568	-0.069559	126	137	42	1489.288
2.408554	2.721001	2.060097	140	17	23	1488.770
0.104720	2.035818	-0.379479	122	9	44	1488.376
2.513274	1.527261	-0.304916	127	133	41	1488.139
0.523599	0.321905	-0.829121	134	135	41	1487.859
-3.036873	2.237695	-0.271388	136	140	46	1487.662
1.256637	1.576334	0.365236	118	2	36	1487.064
-0.837758	0.599643	-3.045235	120	10	44	1486.852
0.314159	0.283625	2.405603	124	9	46	1486.577
-1.151917	1.226043	-1.693533	112	143	29	1486.460
-1.047198	0.609360	-2.464379	114	11	40	1485.440
-2.408554	0.294107	1.593880	124	133	43	1485.316
-2.617994	2.237183	0.468799	3	3	43	1485.013
-1.151917	0.506104	-2.874910	122	15	43	1485.012
-0.104720	1.770735	0.537245	127	0	40	1484.717
-1.989675	0.415893	1.464890	127	136	46	1484.672
0.000000	1.999226	-0.620717	125	9	45	1484.513
2.513274	1.707244	-0.444770	128	139	42	1484.218
-0.628319	0.594963	2.997575	122	9	46	1483.873
2.408554	0.506104	-2.874910	139	137	45	1483.228
0.104720	0.142314	2.590387	121	8	44	1482.933
-0.942478	0.609360	-2.464379	113	9	40	1482.717
3.036873	0.251672	2.848900	133	135	45	1482.626
2.617994	0.997766	-2.693871	16	11	38	1481.833
-1.675516	0.459270	1.191562	125	138	44	1481.745
-1.884956	1.296978	-2.311511	123	1	37	1481.602
-1.780236	0.588527	1.181755	123	135	44	1481.591
2.408554	0.599643	-3.045235	10	1	46	1481.356
0.104720	1.657997	-0.325127	121	15	41	1481.115
2.199115	0.857516	-2.432863	5	143	43	1480.818
2.617994	1.527261	-0.304916	127	132	40	1480.612
-0.837758	0.641441	-2.842109	116	9	43	1479.979
-3.036873	2.035818	-0.379479	134	135	45	1479.660
2.199115	1.786634	-0.346247	127	142	43	1478.624
0.000000	2.111003	-0.268632	122	9	44	1478.428
0.104720	1.822312	-0.127211	118	13	40	1478.118
-2.617994	0.368784	2.974974	127	2	41	1477.983
2.617994	0.842945	-2.907318	0	1	45	1477.777
1.361357	0.759859	0.351923	117	135	30	1477.609
2.932153	2.157194	-0.792563	127	138	46	1476.967
2.932153	2.212686	-0.544809	131	139	46	1476.357
0.000000	1.816510	-0.008631	118	15	39	1475.806
-2.303835	0.997766	-2.693871	127	7	42	1474.504
0.104720	1.560345	2.985899	135	11	22	1474.311
-2.199115	2.833517	-3.085508	131	17	22	1473.922
-1.675516	1.121943	-2.669042	114	13	35	1473.827
2.513274	0.368784	2.974974	133	11	43	1473.358
-2.513274	2.937409	2.947245	133	17	21	1473.330
0.209440	1.739971	-0.228876	118	13	41	1473.319
-2.199115	0.636205	1.561170	123	141	46	1473.046
1.780236	2.119564	2.754818	139	7	29	1472.487
-0.733038	0.567465	-2.679392	114	7	42	1472.301
-0.314159	0.281664	-2.969147	119	8	45	1472.160
0.104720	2.052794	-0.008526	118	10	41	1472.071
-0.314159	0.482460	2.849843	123	8	46	1471.765
-2.199115	1.199898	-2.777257	125	7	39	1471.403
2.303835	1.657997	-0.325127	127	141	42	1471.257
-3.141593	1.933878	0.034150	139	138	43	1471.168
0.314159	0.142314	2.590387	120	7	44	1471.081
-2.408554	1.028027	3.036573	132	11	46	1470.890
-1.570796	1.106275	-2.420800	112	11	34	1470.760
2.932153	0.807476	-2.597675	133	14	38	1470.370
2.513274	2.019912	2.686612	3	14	36	1470.243
0.523599	1.500204	0.737638	112	1	30	1469.621
2.408554	2.181338	2.313721	143	17	32	1469.557
1.256637	0.851126	0.493370	117	135	30	1469.502
1.361357	1.673557	0.452526	120	0	36	1468.953
-0.104720	2.007301	0.142337	118	15	39	1468.936
0.209440	1.983318	-0.247182	119	9	43	1468.819
-0.418879	1.922616	0.844633	124	143	38	1468.779
1.675516	0.273777	-2.506756	135	137	44	1468.542
-2.617994	1.892348	0.496522	6	142	41	1468.323
2.932153	1.954572	-0.859208	125	135	44	1467.795
-2.094395	0.984265	-2.156073	129	4	41	1467.650
2.513274	1.786634	-0.346247	130	140	43	1467.269
1.884956	2.705107	1.062142	136	17	21	1467.235
2.303835	0.506104	-2.874910	139	136	45	1467.226
-0.523599	1.834787	0.751968	125	0	38	1467.151
-2.932153	0.321905	-0.829121	142	13	43	1467.033
2.408554	2.370465	2.466824	2	17	30	1466.959
-0.314159	1.391699	-0.288725	143	14	42	1466.703
-2.827433	0.632708	2.566722	133	143	48	1466.589
-0.209440	1.983318	-0.247182	123	13	43	1466.446
-0.314159	2.134684	0.907065	124	1	38	1466.271
-1.466077	0.481292	-2.529098	121	18	41	1465.977
0.314159	0.201397	-0.716646	132	136	42	1465.859
2.513274	0.688204	-2.632204	15	5	42	1465.784
-2.094395	1.157331	-2.906362	124	5	40	1465.528
3.036873	0.879254	-2.733338	132	15	38	1465.390
-1.570796	0.312219	-2.072057	120	16	41	1465.119
-2.408554	3.050410	3.138492	134	16	20	1465.026
2.827433	2.801154	2.353143	137	18	22	1464.712
2.408554	0.165485	-2.875396	132	7	43	1464.376
-1.780236	2.856905	-0.318441	124	5	46	1464.366
-2.199115	0.294107	1.593880	126	132	44	1464.151
-0.209440	0.201397	-0.716646	128	135	42	1464.127
2.094395	0.273777	-2.506756	134	7	42	1464.076
-1.675516	1.305241	-2.530249	123	0	38	1463.905
-2.094395	0.519001	1.900488	129	141	48	1463.348
-1.884956	0.913918	1.287618	117	139	41	1463.254
0.209440	2.052794	-0.008526	117	8	41	1463.068
-2.094395	0.913918	1.287618	116	143	42	1462.978
-3.141593	1.936327	-0.099350	138	138	44	1462.895
-1.570796	1.050039	-2.552086	113	10	35	1462.579
-0.418879	2.443112	2.883761	1	15	35	1462.524
-0.628319	0.641441	-2.842109	115	6	43	1462.192
-1.780236	1.174782	-2.538755	125	0	39	1461.278
-2.094395	0.294107	1.593880	127	132	44	1461.268
-2.094395	2.294058	-0.421070	126	2	43	1461.213
2.827433	0.142314	2.590387	128	131	44	1461.008
-0.418879	2.219060	2.886631	0	16	31	1460.920
-0.104720	1.379086	-0.508192	0	13	42	1460.871
-3.036873	1.983318	-0.247182	133	10	42	1460.807
