# Title : Scores for 2OOB
# Experiment_size : 39993
Pose	Surface size	Residue freq sum	Residue mean freq	Residue log sum	Residue square sum	Number of contacts	Contact freq sum	Contact mean freq	Contact log sum	Contact square sum
13	30	9.19718309859155	0.30657276995305166	-37.40460005953436	3.1448125371950013	42	1.2837730609006142	0.030566025259538433	-153.95196901082159	0.050117311208180214
14	26	7.091549295774648	0.2727518959913326	-38.059192536486094	2.354741122793097	34	0.9664749057726642	0.028425732522725417	-130.54281314628844	0.04448181232087717
15	20	6.43661971830986	0.321830985915493	-24.17399615754165	2.298055941281492	26	0.7336837928982344	0.02821860741916286	-97.48500071866681	0.028936028474464172
16	23	6.591549295774649	0.2865890998162891	-31.371506570470967	2.230509819480262	33	0.8607915096211067	0.0260845912006396	-124.0212029729272	0.026468951916246715
17	28	6.859154929577464	0.24496981891348085	-42.033120177365774	1.9550684388018247	40	0.7273358460622891	0.018183396151557226	-169.3655030719755	0.021050024199501013
18	25	7.788732394366198	0.3115492957746479	-31.67846446496895	2.7423130331283474	33	1.3044534814520927	0.039528893377336144	-116.24798812642543	0.07942904534729522
19	28	6.711267605633802	0.2396881287726358	-42.38228787650752	1.878049990081333	34	0.9453481452092839	0.02780435721203776	-128.72106827393324	0.03709030996414603
20	21	5.161971830985914	0.24580818242790067	-32.741701691150055	1.6134199563578655	23	0.9377603650069432	0.04077218978291057	-78.14133664570642	0.04884320472541742
21	35	8.838028169014084	0.25251509054325955	-51.4620311095307	2.591499702439992	51	0.9954870065463195	0.019519353069535676	-207.25735396843507	0.023853820906220256
22	21	7.225352112676056	0.3440643863179074	-24.000685906423037	2.742511406466971	26	1.128049990081333	0.043386538080051266	-86.26881530268054	0.0637896652724391
23	31	8.8943661971831	0.2869150386188097	-42.690328704143354	3.0545030747867483	38	0.9244197579845267	0.024326835736434915	-149.05855265538966	0.03227767084751301
24	25	5.58450704225352	0.2233802816901408	-41.503301692833176	1.5398234477286254	32	0.6001785360047607	0.01875557925014877	-133.84476754457657	0.015879724761223003
25	23	8.13380281690141	0.3536436007348439	-24.638036361669666	3.043989287839715	30	1.578952588772069	0.05263175295906897	-91.39819931441046	0.1015253132998167
26	29	7.007042253521127	0.2416221466731423	-46.98666589768389	2.1990180519738143	41	0.7133009323546913	0.01739758371596808	-176.8511060811122	0.023032363049890328
27	24	7.908450704225352	0.329518779342723	-27.91004609335565	2.8522614560603063	32	1.5086292402301127	0.04714466375719102	-103.60164553087924	0.09765005313894823
28	23	6.436619718309859	0.2798530312308634	-31.55028236690416	2.09650862924023	30	0.931065264828407	0.031035508827613568	-108.68869248948462	0.04006450321015758
29	29	8.429577464788734	0.29067508499271494	-37.921297124563495	2.7800535608014285	39	0.9526383654036897	0.02442662475394076	-153.66492500944184	0.034660947361176156
30	22	6.387323943661971	0.2903329065300896	-28.47469187581758	2.0626363816703037	27	0.7619024003173972	0.02821860741916286	-102.60663436313013	0.032807105027801986
31	24	7.640845070422536	0.318368544600939	-29.012334697239773	2.7149871057329893	34	1.1777425114064666	0.03463948562960196	-120.85057857659561	0.05452062085148953
32	24	5.767605633802816	0.24031690140845066	-36.63339444062583	1.6032037294187664	34	0.6284467367585796	0.01848372755172293	-141.58162879159866	0.015485776993658941
33	19	4.971830985915493	0.26167531504818387	-27.498121712704762	1.5877802023408054	24	0.6279508034120215	0.026164616808834227	-91.54526118504754	0.02282556592773222
34	22	6.901408450704225	0.31370038412291934	-28.07053760669005	2.4994048799841297	30	0.9592342789129141	0.03197447596376381	-111.52802724951232	0.043935577303996554
35	23	5.028169014084505	0.21861604409063065	-37.114171801955976	1.2998413013291015	29	0.5155227137472724	0.017776645301630083	-122.4010718961744	0.013292482008569213
36	19	5.154929577464787	0.27131208302446247	-26.286644358516114	1.6159492164253124	26	0.7195992858559808	0.027676895609845414	-95.38822195928797	0.02278505798179979
37	21	7.338028169014084	0.3494299128101945	-22.815355038305036	2.732890299543742	23	1.2405772664153938	0.053938142018060596	-71.29039689638476	0.09018448789357936
38	22	6.54225352112676	0.2973751600512164	-27.407087706345088	2.0746379686570124	33	1.3044534814520932	0.03952889337733616	-109.8378747736033	0.05939333814634302
39	26	8.345070422535212	0.32096424702058507	-30.75793868525944	2.914451497718707	40	1.7343780995834162	0.04335945248958541	-138.01665213847355	0.11542683854720201
40	25	8.401408450704226	0.33605633802816903	-28.451797231815736	3.0627355683396162	30	1.431065264828407	0.047702175494280234	-96.3601696248772	0.08747573114112364
41	19	7.035211267605634	0.3702742772424018	-19.447593171692994	2.73789922634398	25	1.747718706605832	0.06990874826423328	-67.80807915603215	0.1339761058113393
42	24	7.908450704225351	0.32951877934272295	-27.935977961697226	2.8152648284070625	36	1.6778416980757789	0.0466067138354383	-116.52674577423207	0.09994812031522039
43	26	4.232394366197183	0.16278439869989164	-56.41571480575666	1.0902102757389407	37	0.47366593929775813	0.012801782143182653	-164.81661059106682	0.007237923870522383
44	23	7.366197183098591	0.320269442743417	-27.39642498317397	2.5817298155127952	33	1.205861932156318	0.03654127067140357	-114.38047172681264	0.056804705776843364
45	19	6.985915492957746	0.3676797627872498	-19.684732628672784	2.7214838325729023	30	1.515572307081928	0.050519076902730935	-96.05726881600377	0.10216374017130156
46	21	6.845070422535212	0.32595573440643866	-25.52930221976587	2.5113072803015277	23	1.057478674866098	0.04597733368983035	-77.63773160903082	0.0760818199118744
47	19	4.126760563380282	0.21719792438843588	-32.097090748026766	1.125272763340607	25	0.38152152350724056	0.015260860940289622	-107.67783985136687	0.007278407221466385
48	22	7.669014084507043	0.3485915492957747	-24.287183116535672	2.897193017258481	32	1.6635588176949019	0.051986213052965684	-101.50531446354212	0.11601495391036902
49	28	7.866197183098592	0.2809356136820926	-36.802740675801566	2.4054255108113467	37	0.9314124181709973	0.025173308599216144	-139.29196839084685	0.02717025341613569
50	19	5.232394366197183	0.27538917716827277	-25.675777338937582	1.593979369172783	21	0.5292104741122793	0.025200498767251396	-79.96773034896424	0.016467832745893512
51	30	9.359154929577466	0.3119718309859155	-36.676433182772044	3.233336639555645	38	1.3821662368577659	0.03637279570678331	-132.50415534803153	0.0662945074353798
52	23	6.992957746478872	0.3040416411512553	-28.253926112058068	2.283326720888712	28	0.8957548105534616	0.031991243234052204	-101.28927727823034	0.03693662571948705
53	30	8.619718309859156	0.28732394366197184	-38.93096419741695	2.7208887125570325	55	1.4886431263638165	0.0270662386611603	-213.69397062478015	0.05970911320270394
54	25	6.809859154929577	0.2723943661971831	-33.69380388371552	2.028119420749851	32	0.6565165641737747	0.02051614263043046	-129.5219039995432	0.01747229945157898
55	20	4.830985915492956	0.24154929577464782	-29.86229106274931	1.3333663955564372	27	0.8534516960920453	0.03160932207748316	-96.65361849339888	0.032270658816313656
56	24	6.84507042253521	0.28521126760563376	-31.54310959512792	2.169410831184289	27	0.6985221186272564	0.025871189578787274	-105.0669629214674	0.025907345031601806
57	24	4.936619718309859	0.20569248826291078	-44.840837048758715	1.475451299345368	29	0.4169311644514976	0.014376936705224054	-125.69298726585777	0.007133129543850329
58	27	6.774647887323943	0.2509128847157016	-39.715806731995194	1.9911723864312636	38	1.1638563777028366	0.030627799413232543	-136.84376312694923	0.04460056676297802
59	28	7.549295774647886	0.2696177062374245	-40.2644001987671	2.4030946240825237	36	0.7764332473715531	0.021567590204765362	-143.23312544772438	0.021302870518483213
60	22	7.97887323943662	0.3626760563380282	-22.86227362630133	3.018597500495934	28	1.7689942471731799	0.0631783659704707	-79.32952901374928	0.12579530846463877
61	29	8.267605633802818	0.2850898494414765	-38.12476994777718	2.639654830390796	35	0.8608906962904184	0.024596877036869098	-136.52559584015074	0.029841303591840312
62	26	7.436619718309858	0.28602383531960995	-34.172668105973074	2.39625074390002	30	0.8324737155326324	0.027749123851087746	-113.707728125291	0.036285630808918154
63	21	5.154929577464788	0.24547283702213277	-31.50988016656681	1.5009918666931164	23	0.5997321959928583	0.02607531286925471	-88.76626030128917	0.0216325294458088
64	25	4.387323943661971	0.17549295774647886	-49.89187225055378	1.1168914897837732	31	0.5015373933743305	0.016178625592720337	-131.32855370823253	0.009819556506316917
65	26	6.950704225352111	0.2673347778981581	-36.95679070318587	2.1206605832176155	36	0.980658599484229	0.027240516652339692	-134.37490089841486	0.03287837392575487
66	15	4.274647887323944	0.28497652582159627	-20.38418763392927	1.4594822455861933	17	0.888167030351121	0.052245119432418885	-50.829698470336496	0.04978057384318652
67	21	4.978873239436618	0.2370892018779342	-31.46585214848268	1.3088176949018053	25	0.430817298155128	0.01723269192620512	-105.2636756820547	0.009415810095365202
68	22	7.922535211267606	0.36011523687580027	-23.176940431031394	3.013836540368975	26	1.6421344971235867	0.06315901912013795	-73.61350866140837	0.11566569031777159
69	19	5.450704225352112	0.2868791697553743	-24.557064078374893	1.6990676453084708	24	0.7547113667923033	0.03144630694967931	-85.52183965598685	0.02839259236726607
70	22	6.190140845070422	0.2813700384122919	-29.000046298085017	1.9113767109700455	29	0.8817198968458639	0.03040413437399531	-106.04094353448349	0.03415800444291743
71	18	4.816901408450704	0.2676056338028169	-25.72062997736042	1.5656615750843088	19	0.8741817099781792	0.04600956368306206	-60.41736334021649	0.04700195502611575
72	17	4.845070422535212	0.2850041425020713	-23.099904522656217	1.6525490974013093	20	0.902400317397342	0.045120015869867094	-63.608829999979676	0.0465088181297412
73	17	6.04225352112676	0.3554266777133388	-18.17014538911494	2.282781194207499	18	0.8459631025590163	0.04699795014216757	-58.14311077253271	0.05423978543568213
74	23	3.3661971830985924	0.1463563992651562	-49.45267106006748	0.6729815512795081	28	0.38871255703233487	0.013882591322583389	-123.1513551348316	0.006733586416420072
75	25	8.41549295774648	0.3366197183098592	-28.14787431854427	3.0295080341202145	31	1.4522416187264433	0.04684650382988527	-101.36242365756834	0.09179244920869264
76	24	6.154929577464788	0.2564553990610328	-33.824598027188436	1.744693513191827	34	1.0016861733782978	0.02946135804053817	-124.52339786807526	0.036897524606892405
77	20	4.640845070422534	0.2320422535211267	-30.84201415970612	1.2437512398333668	28	0.4591350922436024	0.016397681865842943	-120.62926639765045	0.010608851496286301
78	22	5.380281690140845	0.24455825864276567	-34.4839394667148	1.6243800833168023	30	0.5296568141241818	0.017655227137472727	-127.01057225921218	0.013293881463410474
79	20	7.014084507042254	0.3507042253521127	-21.615657966174442	2.6073199761951997	26	1.4238246379686572	0.054762486075717584	-78.45660778880458	0.09664978971678419
80	17	6.450704225352112	0.3794531897265948	-16.95567146990868	2.5613965483039083	20	1.191132711763539	0.059556635588176955	-58.58332599891517	0.08338530418353671
81	22	4.922535211267607	0.22375160051216395	-35.14978078282569	1.3005852013489387	26	0.5787542154334457	0.02225977751667099	-104.68359482130853	0.019497927941091345
82	25	7.535211267605633	0.30140845070422534	-32.35093331866242	2.591747669113272	35	1.0721583019242213	0.03063309434069204	-127.99251434306886	0.04404595223354175
83	26	7.859154929577465	0.30227518959913324	-34.07533299766123	2.6840904582424128	32	1.1213052965681416	0.035040790517754425	-117.17585509816062	0.06502881489815648
84	22	5.28169014084507	0.2400768245838668	-35.24252420336955	1.6475897639357273	30	0.9521920253917874	0.031739734179726246	-108.34188668427588	0.03912432534471056
85	25	6.302816901408449	0.25211267605633797	-36.7234519395835	1.8510712160285658	34	0.7129537790121006	0.020969228794473545	-136.6418282975713	0.019164065730244303
86	22	4.746478873239436	0.21574903969270165	-36.00503169404511	1.232096806189248	23	0.5293096607815909	0.023013463512243083	-92.59574456651566	0.018749131059059027
87	24	4.992957746478872	0.20803990610328635	-43.51562791393967	1.330638762150367	29	0.44510017853600464	0.015348282018482918	-124.9981026043022	0.008623723574209829
88	16	4.584507042253522	0.2865316901408451	-22.586728721545274	1.6084606228922835	18	0.6769490180519737	0.03760827878066521	-61.97686813391112	0.03329463426681613
89	20	4.943661971830987	0.24718309859154936	-30.94806282020293	1.5195397738543939	23	0.48705613965483047	0.021176353898036106	-91.8064159865589	0.012694553245021457
90	23	6.746478873239436	0.29332516840171463	-29.602111488877366	2.174667724657806	29	0.8253818686768497	0.028461443747477576	-106.44394868435923	0.02770528295629086
91	18	4.612676056338028	0.2562597809076682	-25.440138245870866	1.2985022812933944	18	0.38117437016465	0.021176353898036113	-70.49456286045833	0.00916293672189573
92	24	7.915492957746479	0.32981220657276994	-27.900028411096493	2.859948422931959	26	1.2266415393771077	0.04717852074527337	-84.13450710538024	0.08066117802281557
93	18	4.253521126760564	0.23630672926447577	-27.335419704866467	1.1652449910732	20	0.7052172188057927	0.035260860940289636	-69.9262901815629	0.03151207312888903
94	26	6.34507042253521	0.2440411700975081	-38.48406286754484	1.7652747470739933	32	0.6706010712160285	0.02095628347550089	-130.16024367884	0.01935824316384265
95	25	7.330985915492957	0.2932394366197183	-33.10148662175816	2.4720789525887725	33	0.9382562983535013	0.028432009041015192	-127.97764239287864	0.04358633584688869
96	24	6.556338028169013	0.2731807511737089	-33.93027049163894	2.095070422535211	32	0.6987700853005356	0.02183656516564174	-128.87103507732022	0.02263419724181175
97	24	3.6971830985915495	0.1540492957746479	-49.760146817311266	0.7425609998016268	32	0.4029954374132115	0.012593607419162859	-144.32588217461958	0.006635806580446216
98	22	3.549295774647888	0.16133162612035853	-46.453498636342	0.7632414203531047	25	0.3603947629438603	0.014415790517754412	-110.61617418483601	0.007325905063108578
99	26	7.211267605633801	0.2773564463705308	-34.893548363230195	2.2322951795278714	34	1.114362229716326	0.032775359697539	-120.74320886442614	0.044744447445251655
100	18	5.82394366197183	0.3235524256651017	-22.844658459893886	2.1662864511009725	23	0.8391688157111685	0.03648560068309428	-80.2521729130833	0.04010499885859579
101	21	4.922535211267605	0.23440643863179073	-31.808311129465224	1.2893771077167226	25	0.6350426502678039	0.025401706010712156	-97.63133518613397	0.02237992687299987
102	23	6.288732394366197	0.273423147581139	-30.942259251264275	1.8989783773060898	28	0.7619519936520532	0.027212571201859045	-105.9789281486581	0.02616160064342064
103	27	6.943661971830985	0.2571726656233698	-38.540862299017924	2.0339218409045823	33	0.7903689744098392	0.02395057498211634	-128.11895537855014	0.023982300206743506
104	23	6.901408450704225	0.3000612369871402	-28.597074268696286	2.2345764729220394	37	1.5229617139456453	0.04116112740393636	-121.42830802855634	0.07166455507213396
105	25	6.415492957746477	0.2566197183098591	-35.51429717156606	1.8597996429279904	33	0.966425312438008	0.029285615528424486	-119.42161905188954	0.03277778288260429
106	17	4.436619718309859	0.2609776304888152	-25.774053172082752	1.4757984526879586	22	0.6701051378694701	0.03045932444861228	-81.42730904064246	0.02967363217726526
107	27	7.359154929577463	0.2725612936880542	-37.11195314141691	2.2806486808172983	33	0.8819182701844869	0.02672479606619657	-123.89611855471217	0.029595427492577146
108	15	4.253521126760563	0.28356807511737087	-21.266564665157354	1.5061495734973218	19	0.613618329696489	0.0322957015629731	-66.56512720067568	0.0226257832962723
109	18	5.140845070422535	0.2856025039123631	-23.423064947064226	1.6070224161872644	21	0.599633009323547	0.02855395282493081	-77.50878361356031	0.02014472448713645
110	22	6.197183098591548	0.2816901408450704	-29.06272904489607	1.9397936917278318	26	0.8041063281095022	0.030927166465750087	-93.78219120544799	0.029736506805669412
111	23	5.077464788732393	0.22075933864053884	-36.560294371411004	1.2874925609998014	26	0.6069232295179527	0.023343201135305875	-103.9003694574201	0.020690961963515917
112	14	2.971830985915493	0.21227364185110664	-25.413498879243818	0.8979369172783178	17	0.24732195992858555	0.014548350584034444	-75.03961258604738	0.0052317893688339666
113	21	7.507042253521127	0.3574782025486251	-22.261348159423704	2.8234477286252733	27	1.6280995834159888	0.06029998457096255	-77.27482846171469	0.10723342889043826
114	22	5.514084507042253	0.25064020486555694	-31.601420990360985	1.5389307677048205	22	0.5855980956159492	0.02661809525527042	-82.08987127559206	0.018953089919553138
115	19	5.218309859154929	0.27464788732394363	-25.85859715978547	1.607171196191232	27	0.7196488791906366	0.0266536621922458	-100.33918678981526	0.02298343377992193
116	17	4.676056338028169	0.2750621375310688	-23.20213191235413	1.4872049196587975	19	0.6910831184288833	0.03637279570678333	-65.44639121189743	0.03170904701267107
117	21	5.591549295774647	0.2662642521797451	-29.628826280482073	1.7414203531045425	23	0.7053659988097599	0.03066808690477217	-85.16821916589319	0.03141289383807392
118	23	6.697183098591549	0.2911818738518065	-29.42350532106466	2.130777623487403	31	0.839565562388415	0.027082760077045645	-115.59600616478417	0.02889692490237069
119	22	6.626760563380281	0.30121638924455824	-27.641522755696815	2.1844376115850026	28	0.7901210077365601	0.02821860741916286	-105.05878869903928	0.029437554721389758
120	19	6.753521126760562	0.35544848035581905	-20.170291337444713	2.5164153937710774	20	1.099583415988891	0.05497917079944455	-61.523183263873015	0.08025184363049419
121	25	6.795774647887323	0.27183098591549293	-36.47754546274788	2.121057329894862	31	0.7973120412616543	0.025719743266504978	-122.16016084990072	0.030578907294641387
122	16	4.288732394366198	0.26804577464788737	-24.181205177112098	1.4814024995040667	17	0.4515473120412617	0.02656160659066245	-63.69387287333285	0.013930879366067916
123	25	6.450704225352111	0.25802816901408443	-35.408799458122125	1.8813727435032732	36	0.8891093037095814	0.024697480658599485	-141.06099727950658	0.03182783342825688
124	22	5.809859154929576	0.26408450704225345	-30.924519836133637	1.7493056933148186	23	0.7264927593731401	0.031586641711875654	-82.73284397418288	0.028885729263640615
125	18	4.450704225352112	0.2472613458528951	-27.936775569440393	1.3600476096012695	22	0.5010910533624281	0.02277686606192855	-86.85469123695658	0.014580494497786279
126	17	5.788732394366197	0.3405136702568351	-19.732347730863935	2.1903392184090458	19	1.1347450902598692	0.059723425803151015	-56.76088045517201	0.08288378039610997
127	22	7.577464788732395	0.3444302176696543	-24.631922906672852	2.8422931957944857	30	1.3817694901805195	0.046058983006017316	-98.47494285705524	0.08652856829896456
128	19	5.457746478873239	0.2872498146775389	-24.566487651437583	1.7066554255108115	22	0.5644713350525689	0.02565778795693495	-83.17843637968916	0.017116041044274093
129	20	3.76056338028169	0.1880281690140845	-34.35711233094226	0.7709779805594129	24	0.42372545129934536	0.017655227137472723	-99.26396267638614	0.008671209118357816
130	22	7.007042253521126	0.31850192061459665	-26.50895422750238	2.439148978377306	32	1.4734179726244792	0.046044311644514974	-100.98539669367133	0.07577590006737453
131	19	5.338028169014083	0.28094885100074124	-25.067668957770202	1.6607815909541759	23	0.6631124776829995	0.028830977290565198	-85.12659508090456	0.02466400933885484
132	18	5.535211267605634	0.3075117370892019	-23.156857762657914	1.9047807974608215	20	0.7333862328902996	0.03666931164451498	-68.42590062004956	0.0320108004661321
133	25	8.190140845070422	0.3276056338028169	-29.18910430816095	2.9307181114858167	34	1.5580242015473122	0.04582424122197977	-112.5650038511065	0.10187038098738924
134	20	5.112676056338027	0.25563380281690135	-28.728791515080758	1.4861138662963698	24	0.7758381273556834	0.03232658863982014	-84.9992225735334	0.029832894565298546
135	19	3.9295774647887325	0.20681986656782803	-31.564794239257154	0.9159888910930373	23	0.3462110692322951	0.015052655184012831	-101.6929652016029	0.007919623164638342
136	24	6.683098591549295	0.27846244131455394	-31.845930120913383	2.0520234080539574	27	0.7196488791906367	0.026653662192245804	-103.82701683193977	0.027050087221699354
137	19	5.161971830985914	0.27168272794662707	-25.51028633150966	1.5211763538980365	21	0.43766117833763135	0.020841008492268158	-83.91691964917696	0.01115226546799482
138	23	6.457746478873239	0.2807715860379669	-30.733086161864517	2.035161674270978	31	0.9804106328109501	0.03162614944551452	-112.14405366109314	0.03823444177108946
139	17	3.309859154929577	0.19469759734879866	-28.441371722902613	0.6862725649672685	19	0.33897044237254514	0.01784054959855501	-77.11558225826833	0.006480708123952921
140	15	3.556338028169014	0.23708920187793428	-23.375969871866566	1.0189942471731799	15	0.3176453084705415	0.021176353898036102	-61.34562508217277	0.009503796206949083
141	21	5.457746478873238	0.2598926894701542	-30.546976342702326	1.7142927990478076	26	0.628049990081333	0.024155768849282038	-102.63212506946606	0.021635330814990167
142	24	5.514084507042253	0.22975352112676053	-36.659633578329206	1.410285657607618	26	0.5998809759968259	0.023072345230647148	-101.8333837893318	0.017665070051839548
143	22	3.781690140845071	0.1718950064020487	-40.248107229346274	0.7122098789922634	26	0.3745288633207697	0.014404956281568064	-112.85118803583536	0.006434624494145038
144	17	3.528169014084507	0.2075393537696769	-29.33582369516324	0.95263836540369	22	0.3954572505455267	0.017975329570251216	-92.9581159554123	0.010255396917661606
145	19	4.436619718309859	0.23350630096367678	-29.428237668482538	1.1918270184487205	20	0.2967665145804404	0.01483832572902202	-86.43840257123689	0.005385466234996418
146	21	5.908450704225352	0.2813547954393025	-28.260437610150728	1.8712061098988297	25	0.6702539178734378	0.026810156714937514	-93.52879848519837	0.02193707934945351
147	26	6.58450704225352	0.2532502708559046	-38.6278097741382	1.9815016861733783	30	0.7338821662368575	0.024462738874561917	-117.40062657613127	0.025166944878617047
148	15	3.429577464788732	0.22863849765258212	-23.258322348564242	0.8954076572108708	16	0.43741321166435226	0.027338325729022016	-60.45704117039947	0.015714839958836255
