# Title : Scores for 2OOB
# Experiment_size : 54000
Pose	Surface size	Residue freq sum	Residue mean freq	Residue log sum	Residue square sum	Number of contacts	Contact freq sum	Contact mean freq	Contact log sum	Contact square sum
74	29	8.148796498905908	0.28099298272089335	-38.51958310778668	2.5685806491771563	39	0.8654733802891084	0.022191625135618162	-160.0547684219674	0.031308183065367964
75	22	5.497811816192559	0.24990053709966178	-32.172708228526716	1.579352785984132	27	0.6860279436339175	0.02540844235681176	-104.83631500589706	0.02402497979828401
76	32	7.967177242888402	0.24897428884026257	-46.081344355338395	2.17005348361735	43	0.8359376870370459	0.019440411326442926	-174.54781658055728	0.019961397737003148
77	28	7.111597374179431	0.25398562050640827	-39.49697179655165	1.953001929623795	32	0.6050711279441128	0.018908472748253524	-133.5975733116289	0.014984761842228958
78	26	8.24070021881838	0.31695000841609156	-30.66581044707982	2.77350142926229	38	1.3545312642148157	0.03564555958460042	-135.41648327124793	0.06960855572332288
79	35	8.559080962800875	0.2445451703657393	-52.43685590835692	2.4323542367930893	58	1.1554304784796672	0.019921215146201158	-233.81790720731146	0.02723057183842012
80	30	8.762582056892779	0.2920860685630926	-39.83410653781467	2.9086888134489506	46	1.618216989308065	0.03517863020234924	-168.05516462670766	0.08714458338191097
81	22	6.712253829321662	0.30510244678734827	-28.36473235156969	2.3630314246177857	33	0.8238907057251889	0.02496638502197542	-127.17628554748154	0.028078477442924347
82	25	7.137855579868709	0.28551422319474834	-33.436324687204966	2.352419690781378	31	0.9858139134015484	0.03180044881940479	-112.42346961277698	0.04016175752663247
83	24	5.196936542669585	0.2165390226112327	-39.41534359037428	1.3345215921550975	34	0.3895374169854776	0.011456982852514048	-160.34153908720577	0.006972476566963106
84	28	8.509846827133478	0.3039231009690528	-35.38137590002177	2.9086971927086074	45	2.0339707156845375	0.04519934923743417	-148.92688297948513	0.12159391221356665
85	24	5.703501094091903	0.23764587892049596	-39.80581103140172	1.791802929389176	31	0.7188554888938898	0.023188886738512576	-131.07982630657895	0.03420466182968274
86	19	5.432166301969366	0.285903489577335	-25.330862169505878	1.817469798754124	24	0.6685188820631173	0.027854953419296554	-89.95046897852433	0.02528182683306509
87	21	5.183807439824946	0.24684797332499744	-29.989540089021585	1.35839051180518	30	0.6072569176773651	0.02024189725591217	-119.10049890071679	0.014000802586945884
88	30	8.561269146608314	0.2853756382202771	-39.653826197952874	2.7363035015729062	51	1.553671552174059	0.03046414808184429	-194.1828147264613	0.07188819108788581
89	24	7.280087527352296	0.30333698030634565	-30.156324678347048	2.441017194240815	36	1.3654697891778271	0.037929716366050754	-125.03676745482906	0.07089659382674207
90	22	6.216630196936542	0.28257409986075194	-31.216347867141057	2.1474821521769316	30	0.8545216879180653	0.02848405626393551	-117.24934107558354	0.035756346699606804
91	29	6.956236323851203	0.2398702180638346	-47.335729257639635	2.2213848282730586	40	0.5153651681358302	0.012884129203395756	-201.86064016826498	0.01840807315626935
92	24	7.960612691466082	0.3316921954777534	-27.503806072823213	2.847356223874665	37	1.6871340059085753	0.04559821637590744	-118.74744366727805	0.09632003771112319
93	22	6.939824945295404	0.3154465884225184	-27.711546604585774	2.4648059124056134	27	1.1750870245967184	0.04352174165173031	-88.90532773542233	0.06371630956065054
94	22	7.171772428884026	0.3259896558583648	-25.35607453864665	2.4835275725524175	34	1.159778117204296	0.034111121094244	-123.60837664393186	0.06051778978536545
95	20	3.717724288840262	0.1858862144420131	-36.584189772995465	0.8601046689234807	28	0.2363573682421271	0.008441334580075968	-146.61756559167753	0.004051339342323217
96	28	7.432166301969366	0.2654345107846202	-40.27977336239311	2.3210058463291663	38	1.1028901263592357	0.029023424377874623	-142.55957118992424	0.045660029177498236
97	23	5.172866520787746	0.22490724003424983	-35.94519200261318	1.343185746639917	29	0.4989406221719998	0.017204849040413785	-124.64057596859381	0.013534895841649073
98	25	6.088621444201312	0.2435448577680525	-36.17273238247197	1.5873777226608696	35	0.7440243908278231	0.021257839737937805	-137.31378074312425	0.018201533173351755
99	24	5.5426695842450755	0.2309445660102115	-39.784407122738564	1.691492417967048	26	0.3479523483473706	0.013382782628745022	-115.19990222060169	0.005579025843520595
100	18	4.061269146608314	0.2256260637004619	-32.11100706377906	1.4105789350200384	21	0.2899594922647463	0.013807594869749825	-94.42133695168096	0.005189849956004998
101	22	6.260393873085339	0.2845633578675154	-30.535470779172925	2.1533236931946047	33	1.0208272483947733	0.03093415904226586	-123.75294182489569	0.04491168453642891
102	26	6.316192560175055	0.24293048308365595	-41.86787885618395	2.048316008216463	34	0.5394280077951055	0.015865529641032515	-154.23108323954838	0.013694198697762894
103	23	6.847921225382931	0.2977357054514318	-29.49780041778056	2.3077666160718984	29	0.9136014536818466	0.0315034984028223	-111.03707575024559	0.052280388184996446
104	22	6.0459518599562365	0.27481599363437437	-29.417151196418313	1.7890006655526238	31	0.7363609593534085	0.02375357933398092	-118.95180373516511	0.02097265570437321
105	26	7.155361050328228	0.2752061942433934	-36.682867979026156	2.3292713874617545	41	1.203550172612749	0.02935488225884754	-151.51880680993762	0.04682139614178989
106	22	4.408096280087528	0.20036801273125127	-41.67918406644202	1.354515702732596	23	0.2702682320719755	0.011750792698781543	-105.87196105079767	0.004213020542272516
107	19	5.404814004376368	0.2844638949671772	-25.13234156453442	1.7451699553265756	26	0.7133790441898215	0.027437655545762364	-95.38891990360683	0.02188354591949856
108	21	6.8457330415754925	0.3259872876940711	-24.243243219472497	2.3904244214719723	23	1.2144695449822598	0.05280302369488086	-70.50840446513097	0.07835137935967866
109	19	4.962800875273523	0.2612000460670275	-29.894670294490847	1.745557795344962	30	0.5952219067364458	0.019840730224548193	-123.31889986652685	0.01598665831282692
110	20	6.019693654266958	0.3009846827133479	-26.68952488188655	2.1542956873147587	29	0.9726824164827221	0.033540772982162834	-103.52588175269359	0.04280238992061118
111	22	5.528446389496717	0.2512930177043962	-31.29959799740819	1.5018087230487094	33	0.7910679486135914	0.02397175601859368	-125.98608240877878	0.021815500788123245
112	25	6.725382932166301	0.26901531728665207	-34.05460677510421	2.0008175763350553	28	0.6925936920933308	0.024735489003333243	-111.24207218331533	0.02864795277193948
113	21	6.9124726477024065	0.3291653641763051	-24.10903588361615	2.4267748468989554	24	1.2680812453016297	0.05283671855423457	-72.58004406571122	0.0769641417169363
114	21	6.726477024070021	0.32030842971762	-24.760591231921055	2.333408347657877	23	0.9300056500150826	0.040435028261525334	-79.54012221801037	0.05439798608536331
115	22	6.588621444201312	0.2994827929182415	-29.005322441551744	2.260192770853583	26	0.931103333030084	0.03581166665500323	-95.29572102147947	0.053245241987683795
116	25	7.338074398249453	0.2935229759299781	-32.52471838612394	2.4557060364186567	31	0.9858139134015487	0.031800448819404796	-111.48320398562011	0.040990107195532005
117	28	7.560175054704595	0.2700062519537355	-38.741562959247375	2.346355500864261	33	0.9890985831868958	0.029972684338996844	-122.81410734866374	0.04217637881635075
118	29	9.035010940919037	0.31155210141100126	-35.35130112957476	3.086394955206872	39	1.4956703168317782	0.03835052094440457	-135.52420421288892	0.08068507784804957
119	22	6.1378555798687096	0.2789934354485777	-29.564426349967484	1.9475649871438219	30	0.9748717973272556	0.032495726577575185	-107.83582892591451	0.04092304692347527
120	26	7.958424507658642	0.30609325029456314	-32.146662054686615	2.6860482932645118	40	1.629150726122701	0.04072876815306752	-138.79880624692032	0.09720211522867091
121	21	6.281181619256016	0.2991038866312389	-28.113414473157096	2.1959848981800247	26	0.9869020201197994	0.03795777000460767	-88.23704811818318	0.04652401229227489
122	23	7.382932166301969	0.32099705070878126	-26.94343394356746	2.527311598331809	28	1.1947818759007705	0.042670781282170375	-94.6297765209529	0.06993616144946202
123	24	7.87417943107221	0.32809080962800874	-28.00129064556551	2.81226986961872	36	1.4190802924601031	0.039418897012780646	-126.08842349545108	0.0794663107286743
124	25	7.617067833698031	0.30468271334792124	-31.331779050666498	2.6030409530330525	30	1.1597733290559211	0.038659110968530704	-103.56595025440373	0.05896403563190033
125	22	5.698030634573304	0.2590013924806047	-30.92866218504649	1.6176831107642362	29	0.6564898563076672	0.022637581251988524	-114.07798367452548	0.018148653985652963
126	28	6.457330415754923	0.23061894341981867	-42.76002309109024	1.643153666045803	46	0.8512585648004062	0.018505620973921874	-190.44161029795137	0.019975798857147863
127	19	4.429978118161925	0.23315674306115394	-28.689037514898526	1.1363772390578837	24	0.48471144223817203	0.020196310093257168	-96.91387322801532	0.011951181708023003
128	18	5.213347921225383	0.2896304400680768	-23.967710255673722	1.7844914268203345	18	0.8938946320068568	0.04966081288926982	-55.143472724444365	0.049409846070267695
129	29	7.215536105032823	0.248811589828718	-41.61746485173081	1.9390767971117886	39	0.8271801636589113	0.021209747786125933	-153.66982828170723	0.02010502122782833
130	25	5.9179431072210065	0.23671772428884025	-41.47219155169728	1.8610036437809134	32	0.46283918046052414	0.01446372438939138	-143.95787706383229	0.00965042403848682
131	23	4.7417943107221	0.20616497003139567	-38.60207038530014	1.1545111539916397	31	0.43439159392671267	0.014012632062152022	-140.57562291849712	0.008611327736881317
132	23	6.404814004376368	0.2784701741033203	-30.51665817948225	1.96084252258809	29	0.7057239919750635	0.024335310068105638	-112.11119090910448	0.023852653607714037
133	21	6.510940919037198	0.310044805668438	-25.807576743361423	2.2518961067565564	27	0.9507981843341361	0.035214747567930964	-93.96488555610384	0.04051120853349629
134	21	6.316192560175055	0.30077107429405026	-27.015757323446294	2.1968204300714866	30	0.8052875522506694	0.026842918408355645	-115.55718915578926	0.03158216048340355
135	19	6.447483588621443	0.3393412415063917	-21.395631547563852	2.365044841009533	25	1.55692270492078	0.0622769081968312	-71.04719170004553	0.10823623026143761
136	28	8.074398249452953	0.2883713660518912	-37.25035297940507	2.6884782785648955	37	1.078818907440304	0.029157267768656868	-140.73062513759345	0.04440308260217251
137	18	5.307439824945295	0.2948577680525164	-23.6779814006735	1.8509221973770524	23	0.8949947090960456	0.038912813438958506	-81.9788421316464	0.04570501889150336
138	24	7.032822757111596	0.2930342815463165	-30.934194772384828	2.26751863786755	36	1.230896485020278	0.03419156902834106	-127.80237278318589	0.05848898217118195
139	30	8.102844638949671	0.27009482129832235	-45.26830646444252	2.6953516655574123	40	0.9540960215275152	0.02385240053818788	-158.0135824439832	0.03052194186249584
140	26	4.043763676148797	0.1555293721595691	-55.79278396859441	1.0081111233474902	37	0.32608367768100416	0.00881307236975687	-181.79062753514305	0.003735536348109147
141	17	5.040481400437637	0.29649890590809624	-22.022216464777145	1.7399209476703263	22	0.6761751313149692	0.03073523324158951	-79.01331996505034	0.025026876264583282
142	23	6.85886214442013	0.2982113975834839	-29.342286328238696	2.277613251679443	33	1.0689672921584497	0.032392948247225745	-117.94235947662484	0.044181607160055945
143	19	5.133479212253829	0.27018311643441206	-27.509287193069227	1.7123615626601039	20	0.9059320370219633	0.04529660185109817	-65.91333968822387	0.04966963193519397
144	29	4.987964989059081	0.1719987927261752	-56.16695336081308	1.1272031467711119	44	0.23856470464306756	0.005421925105524263	-241.25192971707924	0.002076233399177939
145	20	6.044857768052515	0.30224288840262575	-26.64611398496786	2.1766695076347027	27	0.9759622981196941	0.03614675178221089	-95.76533798489524	0.04735951799179818
146	21	6.320568927789933	0.30097947275190157	-26.56752473667557	2.09213714214576	29	1.0525511254542756	0.03629486639497502	-101.76988211782299	0.05343825571050956
147	30	7.862144420131291	0.262071480671043	-43.316515641793174	2.4357167139895326	43	1.1039902034484244	0.025674190777870334	-171.63129466792964	0.04940556087045461
148	24	4.329321663019693	0.18038840262582054	-45.31221575781827	1.012670637637719	35	0.22761301227202432	0.006503228922057838	-185.9322754424996	0.002205487199038834
149	24	5.322757111597374	0.22178154631655725	-38.47549816945469	1.3646186958041453	28	0.37421294811083605	0.013364748146815573	-132.46691772536113	0.008715325896196753
150	19	4.080962800875274	0.21478751583554073	-31.93835732723419	1.100776158851611	25	0.3359161403693578	0.013436645614774312	-111.21296065347738	0.005754961482165119
151	24	6.259299781181619	0.26080415754923414	-33.45277097499332	1.7735241729670717	34	0.7330822747535299	0.02156124337510382	-135.99677239316725	0.019496701114022873
152	19	3.5557986870897147	0.1871472993205113	-35.80512862266712	0.8915029518934733	27	0.15976973794463945	0.005917397701653313	-145.06692150675352	0.0013530343778948995
153	20	6.653172866520788	0.3326586433260394	-22.854881612685904	2.3945565935197197	24	1.163048422544518	0.04846035093935491	-76.17201405537921	0.07053101291856341
154	22	7.055798687089714	0.32071812214044154	-26.51580562140168	2.5293860636153394	32	1.4858151104386428	0.04643172220120759	-104.07282387877513	0.0890511465124512
155	26	5.557986870897155	0.21376872580373674	-43.01143203636189	1.3705404383071023	40	0.7626299383765306	0.019065748459413265	-164.78792994428818	0.018545127355164823
156	28	7.23960612691466	0.25855736167552357	-38.80949071153839	1.9970971850475698	37	0.8042018396066057	0.02173518485423259	-145.41289412352324	0.020630465503053457
157	24	7.196936542669583	0.29987235594456596	-30.563328910501987	2.4065880133493573	36	1.3337411239699495	0.03704836455472082	-124.42421753239803	0.06785963475902998
158	19	4.730853391684901	0.24899228377288954	-27.731598865485125	1.3233891471828927	21	0.4639201049562124	0.022091433569343448	-83.8825498661546	0.013793372023653614
159	22	5.200218818380743	0.23637358265367014	-33.73070583376307	1.4202186747362924	24	0.49455826937165126	0.020606594557152136	-97.97950087736079	0.014186073536155135
160	25	6.987964989059081	0.27951859956236325	-36.48821444377515	2.368983093048087	32	0.9453337100010055	0.029541678437531423	-130.13099480182765	0.05625821841272261
161	23	7.4737417943107225	0.32494529540481404	-26.563052735991725	2.58823480122002	26	1.2122849522861014	0.04662634431869621	-83.29248758816583	0.07154502121003883
162	22	7.059080962800874	0.32086731649094885	-26.278829881289965	2.502025386762685	29	1.3413913880363326	0.046254875449528714	-93.33562277516647	0.0782846491341376
163	23	6.312910284463895	0.2744743601940824	-30.61096200191756	1.8535808167623495	28	0.7286987249160877	0.026024954461288847	-106.24019233192885	0.023765324904515706
164	30	7.524070021881837	0.2508023340627279	-43.59896129976298	2.149264540409578	55	0.9322321390095234	0.016949675254718608	-237.08300142352743	0.02184337056730099
165	21	6.432166301969365	0.3062936334271126	-26.195342274370187	2.219489918553596	28	1.0186330794018648	0.03637975283578088	-95.47542699223898	0.04331483180748024
166	21	5.166301969365426	0.2460143794935917	-31.989916103633465	1.558647635372925	22	0.6006827899582952	0.027303763179922506	-84.46244546656015	0.021580425737309138
167	28	7.493435448577681	0.26762269459206	-38.44384517049652	2.2193606385474673	35	0.7604357693836219	0.021726736268103484	-138.78843780886805	0.02008690588612164
168	20	5.570021881838073	0.27850109409190366	-28.658488680067894	1.9012216960579174	26	0.8982805759184869	0.034549252919941806	-91.94173638680981	0.04131070358252718
169	23	5.693654266958424	0.24755018551993146	-33.65600531379881	1.576232110280633	27	0.5820892127805256	0.02155885973261206	-107.82220133027629	0.01632179726274193
170	21	7.2844638949671765	0.3468792330936751	-22.87755250060155	2.6777528262045784	26	1.1871208385005436	0.04565849378848245	-83.01764309803539	0.06567588809445346
171	23	7.084245076586432	0.30801065550375795	-28.757130023829866	2.4547101015566266	28	0.9431407380451907	0.03368359778732824	-100.77573328586598	0.04333978885218394
172	22	4.856673960612691	0.22075790730057687	-34.55530063493673	1.1977158138176385	29	0.5656802282989144	0.019506214768928082	-118.85284058815651	0.013727778593316848
173	30	9.324945295404815	0.31083150984682717	-36.58678705027475	3.1780939817763074	46	2.067888761736949	0.04495410351602063	-155.55906969463882	0.12875347227238315
174	24	4.704595185995624	0.19602479941648432	-42.16956754011441	1.1195504886305416	31	0.44314432915647195	0.014294978359886192	-137.4117012529242	0.00858501387551552
175	25	5.822757111597374	0.23291028446389497	-37.94313372462902	1.5089155322745138	32	0.3895350229112899	0.012172969465977809	-148.6741614079634	0.00626861875295146
176	19	4.521881838074398	0.2379937809512841	-32.371975076048315	1.5405161145133563	28	0.43438800281543116	0.015513857243408256	-121.829123550974	0.008922557376966846
177	32	8.774617067833699	0.2742067833698031	-43.354049902439144	2.6766515520782956	43	1.2396575995096941	0.028829246500225444	-161.28748902029028	0.05431134367859845
178	20	3.8096280087527346	0.19048140043763673	-34.52866286076064	0.8208466403956927	27	0.4540804600452959	0.01681779481649244	-113.67208347894727	0.009018367491106122
179	20	4.565645514223195	0.22828227571115972	-31.026815002312905	1.2127003241576453	24	0.5623919674022859	0.023432998641761914	-95.04089500504072	0.019462775444466954
