# Title : Scores for 2OOB
# Experiment_size : 19993
Pose	Surface size	Residue freq sum	Residue mean freq	Residue log sum	Residue square sum	Number of contacts	Contact freq sum	Contact mean freq	Contact log sum	Contact square sum
17	23	7.112068965517242	0.3092203898050975	-30.086752588495386	2.66416468489893	33	0.8472800237812131	0.02567515223579434	-125.53316992947583	0.027176880767686398
18	28	7.327586206896552	0.26169950738916253	-40.31924420661639	2.2696195005945303	40	0.8909036860879909	0.02227259215219977	-160.8122519036998	0.0308248242212077
19	25	8.249999999999998	0.3299999999999999	-30.044770659299843	3.0776605231866827	33	1.4507282996432818	0.04396146362555399	-112.66736912323029	0.0966779878241463
20	28	7.112068965517242	0.2540024630541872	-41.37675140798901	2.1817033293697974	34	1.183561236623068	0.03481062460656082	-119.55041678842873	0.05598726186975192
21	21	5.5775862068965525	0.2655993431855501	-31.72124774845332	1.961875743162901	23	1.1223989298454222	0.0487999534715401	-74.05341213373939	0.0710644388068533
22	35	9.318965517241377	0.2662561576354679	-50.09156765337303	2.9477556480380493	51	1.1503418549346016	0.022555722645776502	-199.75776546310414	0.03130922217442572
23	21	7.499999999999999	0.3571428571428571	-23.273111423640632	2.989595719381689	26	1.234690844233056	0.04748810939357907	-83.76853570239633	0.07665483423490808
24	31	9.198275862068964	0.296718576195773	-42.17889245003589	3.341334720570749	38	1.0890309155766946	0.02865870830464986	-142.348802823758	0.043711001620996476
25	25	5.801724137931035	0.23206896551724138	-40.41802894032966	1.6891349583828774	32	0.6834126040428065	0.021356643876337702	-128.5952577222209	0.01934931978944718
26	23	8.491379310344827	0.3691904047976012	-23.90011820429151	3.3762633769322234	30	1.7608501783590962	0.058695005945303205	-88.19864998509091	0.127193777561535
27	29	7.534482758620689	0.2598097502972651	-45.346774788364115	2.6241082045184307	41	0.8909780023781212	0.021731170789710274	-168.85406849615046	0.038256458757198346
28	24	8.293103448275861	0.3455459770114942	-26.864015921499607	3.164833531510107	32	1.6575505350772888	0.051798454221165274	-100.85182896068046	0.11707139736540359
29	23	6.698275862068964	0.29122938530734627	-30.667904318445473	2.3165130796670628	30	1.0453329369797861	0.03484443123265954	-105.65047524225066	0.0513591287444453
30	29	8.827586206896552	0.30439952437574314	-36.799428896859816	3.106272294887039	39	1.0977259215219977	0.028146818500564042	-147.64510862011292	0.044827032811216486
31	22	6.620689655172414	0.30094043887147337	-27.74633244710119	2.2314209274673007	27	0.8554548156956007	0.03168351169242965	-98.82448411015413	0.038994419076364285
32	24	8.017241379310343	0.334051724137931	-28.002893914460575	3.0283888228299642	34	1.2956302021403092	0.03810677065118556	-117.34457836141763	0.06514482265535201
33	24	6.025862068965518	0.2510775862068966	-35.38748175751272	1.7389268727705112	34	0.7094233055885851	0.020865391340840738	-136.46410376327606	0.018832960750394822
34	19	5.405172413793103	0.28448275862068967	-26.156291320459616	1.9256093935790728	24	0.7604042806183116	0.031683511692429646	-86.88432666200899	0.03340658627900368
35	22	7.344827586206896	0.3338557993730407	-26.64033941238821	2.853894173602854	30	1.0539536266349583	0.03513178755449861	-108.03747388234382	0.05232652183149271
36	23	5.2155172413793105	0.2267616191904048	-36.393166322780075	1.435419143876338	29	0.5711206896551725	0.01969381688466112	-118.6364931653098	0.01583978048505474
37	19	5.577586206896553	0.2935571687840291	-25.154110128974644	1.9498365041617123	26	0.8036563614744353	0.03090986005670905	-92.99022544938765	0.029474240524628832
38	21	7.637931034482757	0.36371100164203607	-22.096800480933684	2.9950951248513675	23	1.4413644470868012	0.06266801943855657	-67.38528900762563	0.1175595288064433
39	22	6.689655172413794	0.3040752351097179	-27.034141743646146	2.1848989298454224	33	1.3041765755053507	0.03952050228804093	-109.57758945125798	0.05972100926823994
40	26	8.72413793103448	0.33554376657824925	-29.836600514140564	3.2394470868014267	40	2.028834720570749	0.05072086801426873	-130.66328860426052	0.15049455237734366
41	25	8.724137931034482	0.3489655172413793	-27.639021748532834	3.342895362663496	30	1.5625743162901307	0.05208581054300435	-93.25711872735907	0.10301151301604317
42	19	7.36206896551724	0.38747731397459156	-18.630119397500287	3.0209571938168844	25	1.9242717003567182	0.07697086801426872	-65.32399163993823	0.16162653726913348
43	24	8.189655172413794	0.34123563218390807	-27.184930651154758	3.0319560047562426	36	1.7526753864447087	0.048685427401241904	-115.00481856007572	0.11255222022788684
44	26	4.482758620689656	0.1724137931034483	-54.18403533627247	1.2340963139120094	37	0.554473840665874	0.014985779477456055	-158.95971389853807	0.009891958827184667
45	23	7.793103448275861	0.33883058470764615	-26.176761024851352	2.9082936979785967	33	1.2696938168846614	0.0384755702086261	-113.29097573879197	0.06402622883443781
46	19	7.327586206896552	0.3856624319419238	-18.910585090798868	3.029726516052319	30	1.5798156956004756	0.052660523186682524	-95.47438901845587	0.11386425400583364
47	21	7.224137931034481	0.3440065681444991	-24.398360707419265	2.818519619500594	23	1.1913644470868012	0.05179845422116527	-74.39403308093166	0.09396410668991535
48	19	4.293103448275861	0.2259528130671506	-31.388206124795154	1.2586206896551722	25	0.4415130796670631	0.017660523186682524	-104.3803493219787	0.010098184323133235
49	22	7.97413793103448	0.3624608150470218	-23.52956217297261	3.1686236623067776	32	1.7696195005945303	0.05530060939357907	-100.80900512342293	0.13514691296669923
50	19	5.293103448275863	0.2785843920145191	-25.611612251825335	1.6464030915576697	21	0.5705261593341262	0.027167912349244105	-79.16015121972922	0.020447346289876305
51	30	9.836206896551724	0.3278735632183908	-35.298504812667076	3.603522592152199	38	1.5114447086801424	0.03977486075474059	-128.17583681694805	0.07684453518120807
52	23	7.086206896551724	0.308095952023988	-27.936347484106136	2.34140903686088	28	0.8555291319857314	0.030554611856633267	-103.54017274050429	0.03631903815456658
53	30	8.96551724137931	0.29885057471264365	-37.99612377276319	2.9890011890606423	55	1.5127080856123667	0.027503783374770302	-211.30599690402474	0.06168410588401215
54	25	7.025862068965517	0.2810344827586207	-33.04308425173789	2.172934007134364	32	0.7437574316290132	0.023242419738406662	-126.27739397684418	0.0231484197935474
55	26	5.534482758620691	0.2128647214854112	-44.38051385260593	1.4671521997621881	28	0.4589774078478002	0.01639205028027858	-119.70613221837463	0.010398028683083526
56	20	4.663793103448277	0.23318965517241383	-31.098169629300823	1.283070749108205	27	0.7778686087990488	0.028809948474038845	-98.8667853391284	0.02672069936665908
57	24	6.594827586206895	0.2747844827586206	-32.88029219933835	2.057000594530321	27	0.6054548156956007	0.022424252433170394	-107.74275154546959	0.018223015984806603
58	24	5.31896551724138	0.22162356321839083	-42.32517140403298	1.7380350772889412	29	0.5021551724137933	0.01731569560047563	-120.48998348456873	0.010478757072860712
59	27	7.293103448275862	0.27011494252873564	-38.41333043928737	2.3870392390011888	38	1.4252378121284182	0.03750625821390574	-129.0671208910922	0.06702197173047206
60	28	7.620689655172413	0.27216748768472904	-40.32313182959275	2.484244946492271	36	0.8130202140309158	0.022583894834192108	-142.7520494612817	0.024942283371107096
61	22	8.387931034482758	0.381269592476489	-21.833034484910208	3.365413198573127	28	1.9762187871581447	0.07057924239850517	-76.02759972766894	0.15554030593922355
62	29	8.258620689655173	0.28478002378121287	-38.343312831032584	2.6737514863258025	35	0.9163941736028539	0.026182690674367255	-132.91223609084622	0.03179475232439441
63	26	7.439655172413792	0.2861405835543766	-34.36802156217214	2.439729488703924	30	0.8901605231866824	0.029672017439556077	-112.6987280336926	0.04316127315381015
64	21	5.5086206896551735	0.26231527093596063	-30.557394930561493	1.7690992865636148	23	0.5792954815695601	0.025186760068241745	-91.0943675821448	0.023346973966146416
65	25	4.56896551724138	0.1827586206896552	-48.061983260341776	1.2272592152199762	31	0.6057520808561238	0.01954038970503625	-125.31930451314138	0.01420995840938749
66	26	6.801724137931033	0.26160477453580894	-37.69651288059552	2.066513079667063	36	1.028537455410226	0.02857048487250628	-132.23689504097808	0.03500701542244173
67	15	4.637931034482758	0.3091954022988505	-19.553316229706073	1.7770511296076101	17	1.070228894173603	0.06295464083374135	-47.82808030846701	0.07358347164175202
68	21	5.206896551724139	0.2479474548440066	-30.695655770165015	1.4505053507728896	25	0.5449613555291322	0.021798454221165286	-99.83387647118305	0.015612965576977177
69	22	8.198275862068964	0.3726489028213166	-22.502161805176367	3.26122175980975	26	1.8208977407847802	0.07003452849172231	-70.66249710002235	0.14035670803047162
70	22	6.267241379310345	0.2848746081504702	-28.89962145480825	1.9810493460166472	29	0.9418103448275864	0.03247621878715815	-103.11860271824895	0.03707501973225636
71	18	5.224137931034482	0.2902298850574712	-24.78694278897455	1.9124554102259212	19	1.061756837098692	0.055881938794668004	-56.7380808650003	0.06979207057555625
72	17	5.241379310344827	0.30831643002028397	-22.18423200002804	1.9971759809750296	20	1.0618311533888227	0.05309155766944114	-60.91222020705507	0.06711668965375857
73	17	6.275862068965517	0.36916835699797157	-17.646936390613618	2.493014268727705	18	0.992717003567182	0.05515094464262122	-54.98193284679631	0.0726058335548389
74	23	3.3275862068965525	0.14467766116941533	-48.53193131098987	0.6389714625445898	28	0.4158739595719382	0.014852641413283506	-120.90894443829947	0.007641919371508638
75	25	8.672413793103448	0.3468965517241379	-27.636158253660398	3.2703626634958387	31	1.597131391200951	0.0515203674580952	-98.20197378392314	0.11148870087525327
76	24	6.137931034482759	0.2557471264367816	-34.1177262623023	1.75743162901308	34	1.0197681331747923	0.029993180387493892	-122.7104570190718	0.03612046741323464
77	20	4.758620689655173	0.23793103448275862	-30.577392947155513	1.3425980975029725	28	0.5279429250891795	0.018855104467470695	-116.78580962439756	0.014124093712400022
78	22	5.637931034482759	0.25626959247648906	-33.15035143576084	1.797711058263971	30	0.6401605231866826	0.021338684106222753	-121.20285739064707	0.019417218457020616
79	20	7.3103448275862055	0.3655172413793103	-21.054880749933996	2.8964030915576693	26	1.6226218787158146	0.0624085337967621	-74.97316579616995	0.12464650055989066
80	17	6.672413793103448	0.3924949290060852	-16.479928162029047	2.778834720570749	20	1.3204518430439953	0.06602259215219977	-56.33034254270992	0.10089472483355273
81	22	5.025862068965517	0.22844827586206895	-35.05492412720069	1.4058412604042807	26	0.6743460166468491	0.025936385255648044	-100.60623490999994	0.027151215800367886
82	25	8.008620689655173	0.3203448275862069	-30.742870065017406	2.933486920332937	35	1.209497621878716	0.034557074910820454	-122.91383625624563	0.05398457150517263
83	26	8.25	0.3173076923076923	-32.83474252435728	2.9858055885850177	32	1.2868608799048753	0.04021440249702735	-112.02772242121318	0.08275649105518176
84	22	5.706896551724138	0.25940438871473354	-34.132876340705366	1.9959869203329366	30	1.0280915576694412	0.034269718588981375	-107.82022087499472	0.04927570999008882
85	25	6.008620689655172	0.24034482758620687	-38.330014343850884	1.718118311533888	34	0.6921819262782405	0.020358291949360015	-136.84527833368486	0.017344072317084718
86	22	4.870689655172414	0.2213949843260188	-35.84597268415645	1.3560493460166467	23	0.6051575505350772	0.026311197849351185	-89.53070711146353	0.025654622906242357
87	24	5.206896551724139	0.21695402298850577	-42.34489839790159	1.4803804994054697	29	0.4762931034482759	0.016423900118906067	-122.95847607625564	0.01010333167616548
88	16	4.991379310344827	0.3119612068965517	-21.573776535313208	1.9548900118906065	18	0.8030618311533889	0.04461454617518827	-58.98729086144105	0.047904636293778585
89	20	5.327586206896552	0.2663793103448276	-29.755469955045623	1.817627824019025	23	0.553433412604043	0.024062322287132305	-88.98757354032796	0.01658034761820267
90	23	6.689655172413792	0.2908545727136431	-29.829507067775925	2.1544292508917957	29	0.8297413793103449	0.028611771700356718	-106.07200684674685	0.028363356687441058
91	18	4.81896551724138	0.26772030651341	-24.759327635977666	1.430217003567182	18	0.4237514863258027	0.02354174924032237	-69.19795270002173	0.011433276254416562
92	24	8.353448275862066	0.3480603448275861	-26.72004516809184	3.215145659928656	26	1.3726218787158146	0.05279314918137749	-81.09920781899055	0.09926748748022357
93	18	4.431034482758621	0.24616858237547895	-26.96003833412342	1.3097502972651605	20	0.8204518430439952	0.04102259215219976	-66.73100060484136	0.04240780450061574
94	26	6.18103448275862	0.23773209549071617	-39.725990667797	1.719010107015458	32	0.7178953626634961	0.022434230083234252	-128.41559497905982	0.023664789878421726
95	25	7.836206896551724	0.31344827586206897	-31.436857934992148	2.850549940546968	33	1.080038644470868	0.03272844377184449	-122.25756955288352	0.05448555476006
96	24	6.7844827586206895	0.2826867816091954	-33.196366962567666	2.267910225921522	32	0.7954815695600479	0.024858799048751497	-124.83684509268373	0.029101410896093634
97	24	3.672413793103449	0.15301724137931036	-49.24573735248695	0.7282996432818074	32	0.4247919143876337	0.013274747324613553	-141.7878007193838	0.007271641327845654
98	22	3.4137931034482762	0.15517241379310345	-46.495279754974945	0.7000594530321046	25	0.4156510107015457	0.016626040428061827	-107.314993081169	0.010168656667222784
99	26	6.939655172413793	0.2669098143236074	-36.357772953512864	2.114075505350773	34	1.0456302021403092	0.030753829474714976	-121.18356412473265	0.036347260229668284
100	18	6.2155172413793105	0.3453065134099617	-21.630616817189992	2.4932372175980975	23	0.9241230677764567	0.04017926381636768	-78.03567981803715	0.0486657652245006
101	21	5.051724137931036	0.24055829228243025	-31.650265366341305	1.3978894173602858	25	0.7173751486325805	0.028695005945303217	-92.64544887144046	0.027083300564061528
102	23	6.258620689655172	0.27211394302848574	-31.21279803033597	1.8913495838287755	28	0.8469084423305592	0.030246730083234256	-102.40258238672965	0.03148719798071772
103	27	6.482758620689655	0.24010217113665389	-41.1234126210959	1.8388822829964326	33	0.6231420927467303	0.01888309371959789	-137.38989458186614	0.01659065337008912
104	23	7.112068965517241	0.3092203898050974	-27.840031178247425	2.3588733650416174	37	1.5113703923900117	0.04084784844297329	-121.82332074910636	0.07238555225044928
105	25	6.094827586206896	0.24379310344827584	-37.31447991808389	1.7309007134363854	33	0.9938317479191442	0.0301161135733074	-119.59946911774347	0.035447771333105234
106	17	4.827586206896552	0.2839756592292089	-24.71792881398547	1.7997919143876335	22	0.7774970273483948	0.03534077397038158	-78.60000015904775	0.04173256235852511
107	27	7.137931034482757	0.264367816091954	-38.57739269541587	2.1961950059453033	33	0.9593489892984544	0.029071181493892557	-121.49007347523138	0.035145380911193715
108	15	4.543103448275862	0.3028735632183908	-20.69215805302468	1.785002972651605	19	0.682446492271106	0.03591823643532137	-64.47954580533887	0.028118570227038477
109	18	5.146551724137931	0.285919540229885	-23.564804566743323	1.6258174791914388	21	0.6136296076099882	0.029220457505237534	-77.5540200677041	0.022460292700143224
110	22	6.000000000000001	0.27272727272727276	-30.145657718742505	1.8587990487514865	26	0.8553804994054697	0.03289924997713345	-91.65474211317789	0.032900477762727975
111	14	3.336206896551724	0.23830049261083744	-23.60644805034065	1.1344381688466112	17	0.302987514863258	0.017822794991956353	-71.58355060726818	0.007848150390368187
112	20	4.793103448275862	0.2396551724137931	-29.944121707190277	1.3104934601664686	24	0.6483353151010702	0.027013971462544594	-91.97293173448377	0.02528945355523477
113	21	7.801724137931034	0.37151067323481113	-21.50374641162597	3.070080261593341	27	1.8382134363852554	0.06808197912537983	-73.84156452071917	0.13575166619596735
114	22	5.241379310344828	0.2382445141065831	-33.21957643174154	1.440992865636148	22	0.613703923900119	0.02789563290455086	-81.05593860811342	0.020676707259915085
115	19	5.379310344827587	0.2831215970961888	-25.376418918054846	1.7167063020214035	27	0.7951099881093936	0.02944851807812569	-97.54234794279516	0.02791232263944599
116	17	5.120689655172415	0.3012170385395538	-21.876413573653405	1.8256539833531509	19	0.7945154577883473	0.04181660304149196	-63.498781617397306	0.04396459712441025
117	21	6.008620689655173	0.2861247947454844	-28.595402252302986	2.078552318668252	23	0.8637782401902497	0.03755557566044564	-81.72435594058756	0.049177010047986594
118	23	6.594827586206895	0.2867316341829085	-29.9755593798821	2.094158739595719	31	0.9074762187871583	0.02927342641248898	-113.1234049705307	0.03320545842988855
119	22	6.586206896551723	0.29937304075235105	-27.970204141395847	2.1801426872770513	28	0.6917360285374555	0.024704858162051983	-109.06663569291302	0.023735240130867363
120	19	6.982758620689656	0.36751361161524504	-19.627057519410993	2.723394768133175	20	1.1307966706302022	0.05653983353151011	-62.23608734350832	0.08942182721577423
121	25	6.61206896551724	0.2644827586206896	-37.209504278280086	2.0360434007134365	31	0.691958977407848	0.02232125733573703	-123.19851112342293	0.01987080961279887
122	16	4.620689655172415	0.2887931034482759	-23.58022262466338	1.7892390011890607	17	0.5012633769322237	0.02948608099601316	-61.67041610885573	0.017018524329439077
